Sales Summary Export,,,,,,,Generated 5/19/23 6:47 PM,
1/21/23 - 1/21/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$3,680.59",$107.63,$0.00,$465.96,$464.00,"$4,718.18",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,182,184,192.76,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,121,3443.51,465.96,0,0.138752490165892,,3909.47
,Gift Card,18,186.75,0,0,0,,186.75
,Cash,41,607.12,0,0,0,,607.12
,Other,,,,,,,
,Total,180,4237.38,465.96,0,0.131445174758103,,4703.34
,,,,,,,,
,Credit Types,,,,,,,
,Amex,13,329.22,47.57,0,0.146594761171032,,376.79
,Discover,4,85.95,8.4,0,0.0982456140350877,,94.35
,Mastercard,30,867,100.55,0,0.117809021675454,,967.55
,Visa,74,2161.34,309.44,0,0.147724506017539,,2470.78
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
,,,,,,,Deposit Sales Collected,$14.84
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,61,106,603,88.66,514.34,0,
,Breakfast Pastry,97,193,993,17,976,0,
,Breakfast Sandwiches,33,52,696,42,654,39.24,
,Cakes,,,,,,,
,Catering,,,,,,,
,Coffee Bar,63,91,473.45,0,473.45,27.59,
,Cold Drinks,19,23,106.9,9.1,97.8,0,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",36,75,287,6,281,0,
,Hot Sandwiches,29,47,710,30,680,40.8,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Soup,,,,,,,
,White Wine,,,,,,,
,Beer,,,,,,,
,Salads,,,,,,,
,Toasts & Tartines,,,,,,,
,Pizza,,,,,,,
,Red Wine,,,,,,,
,No Category,1,1,4,0,4,0,
,Total,,,3873.35,192.76,3680.59,107.63 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,11,40,426.25,0,426.25,23.19,
,Bar,6,24,182.45,0,182.45,7.05,
,Online Ordering,8,30,246.5,0,246.5,8.19,
,No Revenue Center,152,494,3018.15,192.76,2825.39,69.2,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,64,1648.3,,,,,
,Takeout,120,2032.29,,,,,
,None,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,107.63,1793.45,,,,
,Non Taxable,151,,1887.14,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,5,10,,,,,
,Rebel Bread Club Loaf,15,37.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Bread Waste,1,30,,,,,
,Munson- 10%,1,1,,,,,
,Pastry Waste,1,5,,,,,
,Reward Dollars,2,17.16,,,,,
,Shift Meal,2,92.1,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,70,"$1,412.80",,,,,
,Dinner,3,$4.00,,,,,
,Lunch,101,"$2,148.14",,,,,
,No Service,10,$115.65,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$139.00,5,7,3.8%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$607.12,,,,,
,Cash Adjustments,,$0.35,,,,,
,Cash before Tipouts,,$607.47,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$465.96,,,,,
,Total Cash,,$607.47,,,,,
