Sales Summary Export,,,,,,,Generated 5/19/23 8:28 PM,
1/30/23 - 1/30/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,675.33",$5.30,$0.00,$78.99,$150.00,"$1,909.62",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,87,96,284.78,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,45,919.06,62.99,0,0.0673401753260637,,982.05
,Gift Card,24,178,0,0,0,,178
,Cash,23,206.84,0,0,0,,206.84
,Other,1,475.71,0,0,0,,475.71
,Total,93,1779.61,62.99,0,0.0395142116917904,,1842.6
,,,,,,,,
,Credit Types,,,,,,,
,Amex,4,24.03,0.95,0,0.04,,24.98
,Discover,2,26.96,5.2,0,0.167741935483871,,32.16
,Mastercard,18,505.72,36.27,0,0.0717365506329114,,541.99
,Visa,21,362.35,20.57,0,0.0548460205305959,,382.92
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,475.71,0,0,0,,475.71
,,,,,,,,
,,,,,,,Deposit Sales Collected,$67.02
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,1,1,7,0,7,0,
,Wholesale,1,138,475.71,0,475.71,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,40,90,469,35.6,433.4,0,
,"Cookies, Bars & Tarts",26,48,221,26.83,194.17,0,
,Cakes,,,,,,,
,Holiday Menus,,,,,,,
,Hot Sandwiches,3,3,46,0,46,2.76,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,6,11,162,30,132,0,
,Cold Drinks,3,3,14.1,1.56,12.54,0,
,Catering,,,,,,,
,Coffee Bar,7,9,42.3,0,42.3,2.54,
,Breads,42,78,523,190.79,332.21,0,
,No Category,0,,,,0,0,
,Total,,,1960.11,284.78,1675.33,5.30 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,93,381,1960.11,284.78,1675.33,5.3,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Future Orders,12,244.07,,,,,
,Takeout,84,1431.26,,,,,
,None,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,5.3,88.3,,,,
,Non Taxable,89,,1587.03,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,11,26,,,,,
,Rebel Bread,14,38,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,10% Hospice of Michigan,1,2.2,,,,,
,10% Munson,1,6.4,,,,,
,Birthday Rewards,3,15,,,,,
,Bread Waste,1,100,,,,,
,Pastry Waste,1,20,,,,,
,Reward Dollars,1,28.98,,,,,
,Shift Meal,1,46,,,,,
,Team 20%,1,2.2,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,95,"$1,199.62",,,,,
,No Service,1,$475.71,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$12.00,2,3,0.7%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$206.84,,,,,
,Cash Adjustments,,-$0.09,,,,,
,Cash before Tipouts,,$206.75,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$62.99,,,,,
,Total Cash,,$206.75,,,,,
