Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:38 PM,Unnamed: 8
3/7/23 - 3/7/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,062.78",$12.45,$0.00,$73.31,$300.00,"$2,448.54",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,106,109,591.26,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,47,1059.54,73.31,0,0.06802765276295643,,1132.85
,Gift Card,35,391.04,0,0,0,,391.04
,Cash,22,147.56,0,0,0,,147.56
,Other,1,777.09,0,0,0,,777.09
,Total,105,2375.23,73.31,0,0.03265915267073551,,2448.54
,,,,,,,,
,Credit Types,,,,,,,
,Amex,4,116.39,16.45,0,0.14525386313465782,,132.84
,Discover,1,34,0,0,0,,34
,Mastercard,16,304.31,31.85,0,0.09663228155339805,,336.16
,Visa,26,604.84,25.01,0,0.04162782956058589,,629.85
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,777.09,0,0,0,,777.09
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,2,3,39,0,39,2.34,
,Wholesale,1,332,777.09,0,777.09,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,32,97,512,205.15,306.85,0,
,"Cookies, Bars & Tarts",18,22,85,7.54,77.46,0,
,Cakes,2,2,72,0,72,0,
,Holiday Menus,,,,,,,
,Hot Sandwiches,6,6,94,11.72,82.28,4.94,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,11,11,147,0,147,0,
,Cold Drinks,4,4,16.4,0,16.4,0,
,Catering,,,,,,,
,Coffee Bar,19,21,94.15,7.95,86.2,5.17,
,Breads,44,112,817.4,358.9,458.5,0,
,No Category,0,,,,0,0,
,Total,,,2654.04,591.26,2062.78,12.45 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,105,610,2654.04,591.26,2062.78,12.45,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine-In,1,13,,,,,
,Future Orders,13,200.5,,,,,
,Takeout,95,1849.28,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,12.45,207.48,,,,
,Non Taxable,95,,1855.3,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,7,24,,,,,
,Rebel Bread,30,104,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Bread Waste,1,230.9,,,,,
,Comp Check,1,3,,,,,
,Pastry Waste,1,194,,,,,
,Reward Dollars,4,32.96,,,,,
,Team 20%,1,2.4,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,106,"$1,269.19",,,,,
,No Service,3,$793.59,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$30.50,4,5,1.5%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$147.56,,,,,
,Cash Adjustments,,-$1.53,,,,,
,Cash before Tipouts,,$146.03,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$73.31,,,,,
,Total Cash,,$146.03,,,,,
