Sales Summary Export,,,,,,,Generated 5/19/23 8:29 PM,
2/1/23 - 2/1/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,109.92",$8.66,$0.00,$97.41,$550.00,"$2,765.99",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,115,118,244.88,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,59,1415.96,123.81,0,0.0852656588960435,,1539.77
,Gift Card,37,323.47,0,0,0,,323.47
,Cash,20,200.8,0,0,0,,200.8
,Other,1,790.75,0,0,0,,790.75
,Total,117,2730.98,123.81,0,0.0482492546910621,,2854.79
,,,,,,,,
,Credit Types,,,,,,,
,Amex,4,55,1.5,0,0.0272727272727273,,56.5
,Discover,1,29.18,5.8,0,0.2,,34.98
,Mastercard,21,475.86,30.84,0,0.0629901960784314,,506.7
,Visa,33,855.92,85.67,0,0.0975240480391599,,941.59
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,790.75,0,0,0,,790.75
,,,,,,,,
,,,,,,,Paid In Total,$96.80
,,,,,,,,
,,,,,,,Deposit Sales Collected,$8.00
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,2,2,23,16,7,0,
,Wholesale,1,338,790.75,0,790.75,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,42,87,452,81.33,370.67,0,
,"Cookies, Bars & Tarts",24,39,175,4.64,170.36,0,
,Cakes,,,,,,,
,Holiday Menus,,,,,,,
,Hot Sandwiches,3,5,76,1.7,74.3,2.64,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,5,5,65,0,65,0,
,Cold Drinks,2,3,13.2,0,13.2,0,
,Catering,,,,,,,
,Coffee Bar,18,22,102.85,2.44,100.41,6.02,
,Breads,57,95,657,138.77,518.23,0,
,No Category,0,,,,0,0,
,Total,,,2354.8,244.88,2109.92,8.66 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,113,596,2354.8,244.88,2109.92,8.66,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Future Orders,11,140,,,,,
,Takeout,107,1969.92,,,,,
,None,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,8.66,144.41,,,,
,Non Taxable,108,,1965.51,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,9,26,,,,,
,Rebel Bread,35,95.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Birthday Rewards,2,10,,,,,
,Bread Waste,1,14,,,,,
,Pastry Waste,1,62,,,,,
,Reward Dollars,3,18.98,,,,,
,Shift Meal,1,16,,,,,
,Team 20%,1,2.4,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,116,"$1,319.17",,,,,
,No Service,2,$790.75,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$200.80,,,,,
,Cash Adjustments,,-$0.01,,,,,
,Cash before Tipouts,,$200.79,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$123.81,,,,,
,Total Cash,,$200.79,,,,,
