Sales Summary Export,,,,,,,Generated 5/19/23 6:38 PM,
1/2/23 - 1/2/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$3,555.71",$21.38,$0.00,$181.07,$50.00,"$3,808.16",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,105,111,366,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,62,1722.14,167.34,0,0.0975316916800233,,1889.48
,Gift Card,22,193.35,0,0,0,,193.35
,Cash,21,270.48,0,0,0,,270.48
,Other,1,1331.76,0,0,0,,1331.76
,Total,106,3517.73,167.34,0,0.0516344427096511,,3685.07
,,,,,,,,
,Credit Types,,,,,,,
,Amex,7,103,8.88,0,0.0862135922330097,,111.88
,Discover,1,31.96,3.1,0,0.1,,35.06
,Mastercard,20,521.67,53.73,0,0.104573764110549,,575.4
,Visa,34,1065.51,101.63,0,0.0951636312561449,,1167.14
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,1331.76,0,0,0,,1331.76
,,,,,,,,
,,,,,,,Paid In Total,$33.48
,,,,,,,,
,,,,,,,Deposit Sales Collected,$156.57
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,4,4,46,0,46,2.76,
,Wholesale,1,281,1331.76,0,1331.76,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,47,113,586,67.5,518.5,0,
,"Cookies, Bars & Tarts",22,73,336,3.57,332.43,0,
,Cakes,,,,,,,
,Holiday Menus,,,,,,,
,Hot Sandwiches,11,15,234,32,202,12.12,
,Cold Sandwiches,7,7,94,3.87,90.13,0,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,2,4,80,60,20,1.2,
,Breakfast Sandwiches,10,20,287,6.4,280.6,0,
,Cold Drinks,5,6,33.5,1.61,31.89,0.51,
,Catering,,,,,,,
,Coffee Bar,13,16,80.95,1.13,79.82,4.79,
,Breads,56,120,812.5,189.92,622.58,0,
,No Category,0,,,,0,0,
,Total,,,3921.71,366,3555.71,21.38 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,110,659,3921.71,366,3555.71,21.38,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Takeout,111,3555.71,,,,,
,None,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,21.38,356.32,,,,
,Non Taxable,107,,3199.39,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,7,14,,,,,
,Rebel Bread,24,63.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Bread Waste,1,110,,,,,
,Pastry Waste,1,52,,,,,
,Promotional,1,60,,,,,
,Reward Dollars,4,29.5,,,,,
,Shift Meal,1,37,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,106,"$2,198.95",,,,,
,No Service,5,"$1,356.76",,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$270.48,,,,,
,Cash Adjustments,,-$7.81,,,,,
,Cash before Tipouts,,$262.67,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$167.34,,,,,
,Total Cash,,$262.67,,,,,
