Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:41 PM,Unnamed: 8
3/12/23 - 3/12/23,,,,,,,Common Good @ Night,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,$689.77,$40.35,$0.00,$129.09,$0.00,$859.21,,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,21,14,50.18,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,10,669.62,126.59,0,0.19387395665824336,,796.21
,Gift Card,2,60.5,2.5,0,0.043478260869565216,,63
,Cash,,,,,,,
,Other,,,,,,,
,Total,12,730.12,129.09,0,0.18170173833485817,,859.21
,,,,,,,,
,Credit Types,,,,,,,
,Discover,1,109.13,20.59,0,0.19999999999999998,,129.72
,Mastercard,6,420.36,74.25,0,0.1828817733990148,,494.61
,Visa,3,140.13,31.75,0,0.2204861111111111,,171.88
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Three Course Dinner,,,,,,,
,Restaurant Week,3,7,175,0,175,10.5,
,Breads,3,3,30,12.5,17.5,0,
,Desserts,,,,,,,
,Grab and Go Bar,,,,,,,
,Cold Drinks,3,6,28,0.91,27.09,1.63,
,Coffee Bar,1,1,6.95,0,6.95,0.42,
,Zero Proof- Bar,1,1,13,0,13,0.78,
,Entrees,1,1,29,0,29,1.74,
,Starters,5,7,77,9.53,67.47,4.05,
,White Wine,1,1,12,0,12,0.72,
,Red Wine,,,,,,,
,Beer,3,5,32,1.2,30.8,1.85,
,Spirits,1,1,15,0,15,0.9,
,Salads,2,2,26,14.8,11.2,0.67,
,Pasta,5,7,119,5.44,113.56,6.82,
,Pizza,6,7,177,5.8,171.2,10.27,
,No Category,0,,,,0,0,
,Total,,,739.95,50.18,689.77,40.35 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,6,35,525.95,20.68,505.27,30.33,
,Bar,1,3,41,0,41,2.46,
,Online Ordering,2,5,101,0,101,6.06,
,No Revenue Center,5,6,72,29.5,42.5,1.5,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,11,563.77,,,,,
,Takeout,2,101,,,,,
,Take Out,1,25,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,MI STATE TAX,,40.35,672.27,,,,
,Non Taxable,4,,17.5,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,Rebel Bread,1,2.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Comp Check,1,10,,,,,
,Reward Dollars,1,8.88,,,,,
,Shift Meal,1,17,,,,,
,Team 20%,1,11.8,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Happy Hour,2,$57.50,,,,,
,Dinner,12,$632.27,,,,,
,No Service,0,$0.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$0.00,,,,,
,Cash Adjustments,,$0.00,,,,,
,Cash before Tipouts,,$0.00,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$129.09,,,,,
,Total Cash,,$0.00,,,,,
