Sales Summary Export,,,,,,,Generated 5/19/23 6:45 PM,
1/16/23 - 1/16/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,605.07",$6.08,$0.00,$104.38,$300.00,"$3,015.53",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,114,123,910.43,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,55,1076.29,115.78,0,0.105754475703325,-23.2,1168.87
,Gift Card,47,446.5,0,0,0,,446.5
,Cash,20,280.21,0,0,0,,280.21
,Other,1,1183.35,0,0,0,,1183.35
,Total,123,2986.35,115.78,0,0.0424935312792469,-23.2,3078.93
,,,,,,,,
,Credit Types,,,,,,,
,Amex,4,81.07,10.45,0,0.129813664596273,,91.52
,Discover,4,95,8,0,0.0842105263157895,,103
,Mastercard,16,446.64,32.95,0,0.071943231441048,,479.59
,Visa,31,453.58,64.38,0,0.139562107088662,-23.2,494.76
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,1183.35,0,0,0,,1183.35
,,,,,,,,
,,,,,,,Paid In Total,$168.40
,,,,,,,,
,,,,,,,Deposit Sales Collected,$105.00
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,1,1,7,0,7,0.42,
,Wholesale,1,751,1183.35,0,1183.35,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,45,113,590,164.68,425.32,0,
,"Cookies, Bars & Tarts",15,22,114,0,111,0,
,Cakes,3,3,54,0,54,0,
,Holiday Menus,,,,,,,
,Hot Sandwiches,3,3,46,16,30,1.8,
,Cold Sandwiches,4,5,66,38,28,0,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,8,9,111,13,98,0,
,Cold Drinks,1,1,4.1,4.1,0,0,
,Catering,,,,,,,
,Coffee Bar,12,15,64.8,0.63,64.17,3.86,
,Breads,69,190,1298.45,674.02,615.43,0,
,No Category,0,,,,0,0,
,Total,,,3538.7,910.43,2605.07,6.08 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,120,1113,3538.7,910.43,2605.07,6.08,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Future Orders,1,18.8,,,,,
,Takeout,122,2586.27,,,,,
,None,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,6.08,101.17,,,,
,Non Taxable,118,,2527.1,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,14,32,,,,,
,Rebel Bread,35,102.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Bread Waste,1,533.95,,,,,
,Food Waste,1,12,,,,,
,Pastry Waste,1,143,,,,,
,Reward Dollars,5,27.88,,,,,
,Shift Meal,1,59.1,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,121,"$1,421.72",,,,,
,No Service,2,"$1,183.35",,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$10.00,1,1,0.4%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$280.21,,,,,
,Cash Adjustments,,$0.30,,,,,
,Cash before Tipouts,,$280.51,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$115.78,,,,,
,Total Cash,,$280.51,,,,,
