Sales Summary Export,,,,,,,Generated 5/19/23 8:30 PM,
2/3/23 - 2/3/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,813.72",$45.17,$0.00,$190.56,$280.00,"$2,329.45",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,119,121,323.98,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,80,1770.86,191.76,0,0.109508309062875,,1962.62
,Gift Card,13,74.5,0,0,0,,74.5
,Cash,28,273.85,0,0,0,,273.85
,Other,,,,,,,
,Total,121,2119.21,191.76,0,0.105039439088519,,2310.97
,,,,,,,,
,Credit Types,,,,,,,
,Amex,10,287.02,31.22,0,0.109813577207176,,318.24
,Discover,1,44.01,5,0,0.114942528735632,,49.01
,Mastercard,29,571.82,66.46,0,0.118256227758007,,638.28
,Visa,40,868.01,89.08,0,0.103425055149193,,957.09
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
,,,,,,,Paid In Total,$36.00
,,,,,,,,
,,,,,,,Deposit Sales Collected,$54.48
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,28,48,260,37.9,222.1,0,
,Breakfast Pastry,57,142,792,197.35,594.65,0,
,Breakfast Sandwiches,19,28,382,71.1,310.9,18.65,
,Cakes,,,,,,,
,Catering,,,,,,,
,Coffee Bar,38,42,172.5,2.5,170,10.2,
,Cold Drinks,4,4,18.2,4.1,14.1,0,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",30,51,241,11.03,229.97,0,
,Hot Sandwiches,14,18,272,0,272,16.32,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Soup,,,,,,,
,White Wine,,,,,,,
,Beer,,,,,,,
,Salads,,,,,,,
,Toasts & Tartines,,,,,,,
,Pizza,,,,,,,
,Red Wine,,,,,,,
,No Category,0,,,,0,0,
,Total,,,2137.7,323.98,1813.72,45.17 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,9,30,252.5,0,252.5,8.91,
,No Revenue Center,108,303,1885.2,323.98,1561.22,36.26,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,26,396,,,,,
,Future Order,1,110,,,,,
,Takeout,94,1307.72,,,,,
,None,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,45.17,752.9,,,,
,Non Taxable,96,,1060.82,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,9,18,,,,,
,Rebel Bread Club Loaf,6,15.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Munson- 10%,1,2.5,,,,,
,Pastry Waste,1,180,,,,,
,Reward Dollars,2,11.48,,,,,
,Shift Meal,1,91.1,,,,,
,Team- 20%,2,5.4,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,38,$556.65,,,,,
,Dinner,4,$42.00,,,,,
,Lunch,66,$979.07,,,,,
,No Service,13,$236.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$273.85,,,,,
,Cash Adjustments,,-$2.66,,,,,
,Cash before Tipouts,,$271.19,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$191.76,,,,,
,Total Cash,,$271.19,,,,,
